amount,hour,distance_km,failed_logins_24h,is_international,is_new_device,account_age_days,txn_velocity_1h,prev_chargebacks,merchant_risk_score,is_fraud
23.042522758614332,13,5.9801030361210845,1,0,0,194,3,0,0.31208299309325854,0
65.99920163311025,22,24.1771278327368,0,0,0,1456,2,0,0.4019292492801755,0
28.37817445617339,7,2.972312355109837,1,0,0,2839,2,0,0.2772370284435252,0
18.876378050833356,13,22.00579486247579,0,0,0,3311,1,0,0.23323161607982126,0
56.95096172788598,4,59.76926488474727,0,1,0,359,0,0,0.2040962750639172,0
25.36283823493059,11,76.67684785866578,0,0,0,2682,1,0,0.2041692159697382,0
22.67988887892063,19,10.97226917049609,1,0,0,1705,1,0,0.08742623298323672,0
27.49550680698247,10,43.66362943188085,1,1,0,2415,4,0,0.10946892815249903,0
18.29066785747549,3,4.674700211412624,0,0,0,1718,2,0,0.16527203856272238,0
20.27172368269824,19,33.941753863932604,0,0,0,196,0,0,0.35878910177180007,0
11.170824355831488,1,33.603474351309174,0,0,1,2423,1,0,0.16459135592195343,0
9.476668025443763,9,10.520176757686107,1,0,0,1721,3,0,0.06210100388655953,0
7.399627147868499,9,41.77248698385921,0,0,0,2603,2,0,0.17668063424352415,0
4.992899050970981,6,10.263145647925654,0,0,0,2444,3,0,0.057980143217028594,0
8.333492521648374,23,6.458035819355276,0,0,0,3319,1,0,0.2949413307238897,0
16.87330800789984,11,16.46120106861091,1,1,0,1980,2,0,0.0780976000531905,0
22.267263211375052,22,67.62392169650086,0,0,0,614,1,0,0.06571218843703362,0
15.31301984595623,15,26.167131008540796,1,0,0,923,2,0,0.12609296893528574,0
1.904646657738307,9,34.104990375740584,0,0,0,3610,1,1,0.21201212970868624,0
96.98791254130876,7,37.84427314140993,1,0,0,2884,0,0,0.3526960660099141,0
59.529984267716294,7,22.458640786982116,0,0,0,2196,0,0,0.15793205169031532,0
31.367108729433852,4,11.734127339922498,0,1,0,1530,2,0,0.038755117693885066,0
135.29947738805328,3,15.476954646306611,1,0,0,2835,2,0,0.23737532077449014,0
7.558221283256908,20,42.09668006140846,1,0,0,3486,1,0,0.15443349491730282,0
132.63819998647745,11,13.402216502360606,1,0,1,2117,1,0,0.12465802338690143,0
7.650614131543711,10,33.98926376142097,1,0,0,3519,2,0,0.10691020463969184,0
25.501516609836205,14,10.154040414900322,1,0,1,1881,1,0,0.27932276072451806,0
5.619050361837782,12,47.607990063920724,0,0,0,1902,1,0,0.2739525684562439,0
20.382854780667362,0,2.94628366961551,1,0,0,3482,1,0,0.27392940801077026,0
29.552445486208278,4,50.74450175850918,0,0,0,265,1,0,0.1814496407455471,0
17.206886280937542,5,30.054626407603912,1,0,1,597,4,0,0.011324785232537712,0
41.012522384748266,12,19.424246599306137,0,0,0,3068,1,1,0.07401049003510968,0
22.176084856177606,9,47.1809444494459,0,0,0,782,4,0,0.3503388000385511,0
11.912464294028364,11,24.759712630562888,0,0,0,3498,1,0,0.3932654309854876,0
11.395136963025761,2,24.329333702314045,0,0,0,2255,2,0,0.17123893678677488,0
45.191714956549845,10,27.98560314084613,0,0,0,3053,2,0,0.49397679912564163,0
10.446405732388365,23,13.883178657394824,1,0,0,353,1,0,0.20988430130969818,0
50.16928417898355,23,1.8036873509857774,0,0,0,477,0,0,0.23705159047195956,0
68.21822738373253,14,26.1630414882033,0,0,0,3607,1,0,0.25369971011379844,0
3.785909458388135,16,29.492621567928673,0,0,0,1984,0,0,0.019628413642571462,0
62.36014611660179,4,11.570550228469152,0,0,0,279,1,0,0.14881544353131174,0
157.65714367016196,4,31.224267179881995,0,0,1,1962,2,0,0.37442069905080383,0
25.842069409170108,22,8.326650494126062,0,1,0,2913,2,0,0.31940732258845,0
36.564732585479675,10,16.01202508823583,1,0,0,2534,2,0,0.2722862336132591,0
56.65642089896538,7,43.188034149885716,2,0,0,1942,0,0,0.17966748421853534,0
15.249057301093536,10,23.47361704636406,0,0,0,3612,5,0,0.042437750973251635,0
24.101648087644353,22,41.83234318214028,2,0,1,2884,0,0,0.12369043513284944,0
5.396769157654833,21,4.495219616971356,0,1,0,2091,3,0,0.16347110175320212,0
23.07235225278579,19,54.821273492620286,0,0,0,1701,0,0,0.17197520737851518,0
33.05298882504999,14,10.24572124823722,0,0,0,3151,0,0,0.6147013920039516,0
33.655046762436434,8,31.83569363584535,1,1,0,1165,1,0,0.19600021875308216,0
58.28966026006378,17,12.49774428506738,0,0,0,3275,0,0,0.17720642907809211,0
9.255313526200489,5,29.757798040514125,0,0,0,2514,3,0,0.09279085109996985,0
11.791668742368216,5,30.08464203582704,1,0,0,1746,0,0,0.15387594337596022,0
133.68781538906794,10,4.59487253091314,0,0,0,2584,5,0,0.269112288736958,0
17.2821059185414,19,18.33138460642792,0,0,0,951,0,0,0.3742053926960928,0
24.53335909937243,2,30.42992421485637,0,0,0,1578,0,0,0.16802799089942744,0
18.783709125045046,10,43.29496506771844,0,0,1,1425,2,0,0.02028171099519545,0
8.83144964365136,2,23.57705215914264,0,0,0,1667,1,0,0.3112898026733826,0
101.85285878822468,17,12.466264729023948,0,1,0,494,1,0,0.35147786680242327,1
11.849653042983702,2,27.713993031709997,0,0,0,51,1,1,0.1465991059693084,0
6.505932651810456,19,19.229162926875556,0,0,0,2808,1,0,0.3064281705367503,0
12.79762648276655,9,56.69322907373484,0,0,0,2457,1,0,0.07165521249791978,0
2.7136483884213374,3,41.03285722456182,1,0,0,2297,3,0,0.40409511172570106,0
10.472078607412376,22,31.75381815406852,0,0,0,2067,1,0,0.06564125615084537,0
7.6283487174863165,3,22.503452727601022,0,0,0,2927,0,0,0.051322070930585655,0
37.241682486033206,23,7.429422443818591,0,0,0,3523,0,0,0.19392532414409128,0
10.24291001549409,0,2.282386003027935,0,0,0,852,1,0,0.0803094178118947,0
48.80359292098234,16,33.9857257651516,0,0,0,3006,0,0,0.30001783288621126,0
81.3274821346112,5,8.313640346083247,0,0,0,574,3,0,0.14203260548068472,0
43.86757059534223,3,24.113900398601665,0,0,0,3387,2,0,0.18075883915578211,0
16.1935288889968,21,16.680067875876286,1,0,1,3079,2,0,0.11625759569741208,0
23.12963039624479,8,4.937079999599547,0,0,0,2752,0,0,0.025799091573277547,0
4.371101600594485,9,15.836103947894728,0,0,1,189,1,0,0.4177522353423084,0
17.5704871399183,4,29.282887926866028,0,0,0,3489,1,0,0.17888237809911886,0
8.495711713806902,7,15.300459389380269,0,0,0,2643,0,0,0.2439268986967798,0
40.21847154053213,17,55.937462143037365,0,0,0,3427,0,0,0.15089816419065763,0
263.1574149990366,23,8.786998778709133,2,0,1,1127,1,0,0.4794989947138155,0
33.10954588008348,7,16.304934563785103,0,0,0,2723,1,0,0.21984089137155788,0
2.742472404769482,17,4.068102445174247,0,0,1,233,1,0,0.1389274139151776,0
13.995975263214136,6,16.27560496815299,0,0,0,2212,2,0,0.42988786539245594,0
22.702860400339826,7,47.56782395184516,2,0,0,2324,1,0,0.41484794603828795,0
21.919078572282523,6,0.6359257003420264,1,0,0,2053,1,0,0.17902046140399072,0
9.671533444406881,21,14.298853143309913,1,0,1,2605,0,0,0.1449155579162202,0
25.669197767378115,18,19.231672986831377,0,0,0,2654,0,0,0.14884663482940635,0
5.797919597262992,10,7.240059828384921,0,0,0,3601,2,0,0.28053998293927296,0
7.807550492357541,10,17.38071526022994,0,0,0,2744,1,1,0.35863594681948135,0
38.31332096549347,2,10.012025286321418,0,1,0,1968,0,0,0.15729985230111532,0
7.274221297034004,23,3.900917509512615,1,0,0,387,0,0,0.12403998188768874,0
34.405333827754525,19,20.844616231786922,0,0,0,1664,0,0,0.16785276106261293,0
5.1066122794222775,12,27.600931950550724,0,0,0,934,0,0,0.238600437788032,0
117.31068981698364,23,23.523075212020622,0,0,0,3311,2,0,0.02989451498789349,0
9.260241031101435,9,43.103061899212335,0,0,0,2195,1,0,0.0965022121537985,0
16.060027618051464,5,23.238703415725865,0,1,0,1343,0,0,0.0921300129686488,0
27.955480455861483,2,0.8104380490487788,0,0,0,727,1,0,0.1776147945870035,0
11.411824418003748,9,4.015724775624266,0,0,0,2059,0,0,0.25948930847720003,0
23.182691891134244,1,20.71309864961787,0,0,0,804,1,0,0.3469057096845734,0
35.70735623352027,0,34.260027822309496,1,0,0,298,0,0,0.12420616608293085,1
52.489504351829794,11,59.10662416535982,1,0,1,3567,0,0,0.4066426718519002,0
44.32272104495014,3,16.545122144654194,0,0,0,4,0,0,0.03673439177716428,0
16.91480943608558,23,51.34653167581064,0,0,0,1968,2,0,0.08645017834730524,0
17.346109170761988,19,43.30322482802087,0,0,0,796,0,0,0.22352497287715822,0
210.42063644674045,23,39.67695889163565,0,0,0,2291,0,0,0.3265952535666798,0
51.92960587320748,23,15.602233201532885,0,0,0,2985,1,0,0.18869716781115747,0
7.989884816204062,10,16.84034306965988,1,0,0,3337,1,0,0.3097643028865441,0
22.197688542840922,0,35.71679177706464,0,1,0,2220,2,0,0.43815316769397816,0
14.365893082436958,15,1.6297233344325903,0,0,0,1531,1,0,0.43710036721398005,0
17.543188695800648,5,61.56065438029546,0,0,0,2178,1,1,0.19572508308060824,0
5.873817964714647,14,34.1044921899469,0,0,0,251,2,0,0.48020272717270895,0
13.304159964578067,9,30.808485352889583,0,0,0,1631,2,0,0.4423977195853822,1
122.92270868655991,23,7.570732037237278,0,0,0,1252,0,0,0.03823360631677915,0
35.84041978809127,7,33.321839561431545,0,0,0,476,0,0,0.26596474920783875,0
1.66335823487259,16,52.79219710596397,0,0,1,650,0,0,0.24488337657590054,1
67.81093685601859,23,53.971252504005335,2,0,0,329,1,0,0.2268785070766242,0
59.7177635421013,12,13.862055850191908,0,0,0,2503,3,0,0.208347865518011,1
14.023222363759809,8,16.238295033641524,0,0,0,3226,0,0,0.2568908761939776,0
41.15163025785707,5,18.927660487802903,0,0,0,3047,0,0,0.1364298390346364,0
8.504545533306654,22,49.17840188675775,1,0,0,940,3,0,0.21966868053783906,0
12.550296411356248,21,17.58994287047056,1,0,0,3013,2,0,0.23633860144124522,0
89.88637391813828,20,34.61765628199127,0,0,0,654,1,0,0.23909463677654233,0
15.306383446774646,16,64.32304522582442,0,1,0,235,0,0,0.18457662442806094,0
3.096487293999791,1,36.66463946214053,0,0,1,3609,2,0,0.14815669177103635,0
18.853466142307987,17,0.11386410722855977,0,0,0,3472,1,0,0.0639989816322601,0
18.5674789542024,15,20.09884581082105,0,0,0,1270,3,1,0.13764926188058973,0
66.5776256148846,5,42.14653507845087,0,0,0,1221,0,0,0.05751319099600366,0
20.375565679972446,2,9.109447513699326,1,0,0,256,0,0,0.270011112596936,0
13.17627268915897,2,9.53977352520743,1,0,0,3531,2,1,0.09266651146189306,0
57.114392644906324,13,72.60071645309208,0,0,1,632,0,1,0.132911858556216,0
22.664282621227827,9,53.386716120865756,0,0,0,766,2,0,0.2754329103791962,0
9.487520642095127,9,32.778216851797545,1,0,0,1674,1,0,0.19772986462440204,1
63.75180902773829,1,31.50372975508333,1,0,0,2129,2,0,0.14942920839010454,0
24.377528979737217,6,2.5100400689315396,0,0,0,2615,3,0,0.5813644995712058,0
20.14439259784501,13,30.338017209659675,0,0,0,3118,2,0,0.13608364353768337,0
23.99650971934652,16,12.911611784300149,0,0,0,2187,1,0,0.1719717055558459,0
6.884907028360901,16,19.219094822947266,0,0,0,2706,0,0,0.0869223953087184,0
11.85021752344664,9,51.60849484692933,1,0,0,3367,1,0,0.184250146821659,0
20.15762445794436,2,52.30656071096223,1,0,0,814,0,0,0.16820109757990143,0
16.532634978636846,16,12.332346028747544,1,0,0,76,0,0,0.565767520301741,0
71.69552858406112,12,9.96600169769016,0,0,1,2290,1,0,0.22033368342282975,0
24.96327769346637,15,45.332794612330986,0,0,0,474,1,0,0.13209570107331797,0
47.224079558246046,2,25.775918659053275,0,0,0,2921,1,0,0.062412354811848106,0
20.27513694945793,14,42.33569640753751,0,0,0,1417,0,0,0.12764447305220541,0
57.75953729582456,6,100.86897075897119,0,0,1,2593,2,0,0.06871208391714984,0
29.890112992702296,12,22.50439924712653,0,0,0,2937,1,0,0.3180821730355305,0
20.356911494135783,6,25.22773916868897,0,0,0,1415,0,0,0.26673079164107355,0
19.820503080382323,10,28.935465250845425,0,0,0,1814,0,0,0.0542273423463301,0
7.733498702419185,13,35.80027274962979,0,0,1,233,0,0,0.07996788231299044,1
33.34526289475165,10,13.789267212284035,0,0,0,2206,0,0,0.08340519538932906,0
19.294021198623856,18,64.36739215121887,1,0,0,2513,1,0,0.5083855759436781,0
12.158251071277316,6,26.310026058113536,2,0,0,3310,0,0,0.32117984089736834,0
60.73145516304758,21,23.168113649845388,0,0,0,2853,2,0,0.09155141934030135,0
5.753359667079312,1,0.9321420050899842,0,0,0,979,2,0,0.47841872863734175,1
13.1642405543738,21,21.030656700008745,0,0,0,3510,0,0,0.28706528032975404,0
56.132712257328514,2,22.619507014033708,1,0,0,680,1,1,0.05454182459871326,1
27.536790334498477,1,4.324816272518125,1,0,0,656,1,0,0.4358660973564424,0
19.146904781366636,20,31.569810828837028,0,0,0,3225,2,0,0.24092955357152543,0
25.816234627213134,4,3.5822136231810395,0,1,0,310,0,1,0.2599235772901971,0
24.03267039321618,17,22.200717881289677,0,1,0,2681,2,0,0.17372812982268535,0
4.407631426664078,15,8.071174327445535,0,1,0,43,0,0,0.4462170125668565,0
14.164489805288111,2,53.83753968829877,0,1,1,3244,2,0,0.30816044055717695,0
101.14161409217324,23,37.35268863032804,0,0,1,3635,1,0,0.1857756994221198,0
10.388255251071097,14,41.323612155298775,0,0,0,3542,0,0,0.3998447970176151,0
14.60989422592687,20,20.320000484953567,1,0,0,3505,0,0,0.345757229573512,0
11.68585617612447,23,42.471522775221274,0,0,0,3604,1,0,0.090132685177937,0
18.41167136211607,19,80.73141580815371,0,0,0,2019,3,0,0.05358995919248516,1
11.21079517134326,19,15.78424322738464,0,0,0,3518,1,0,0.14274724255098045,0
32.67928863493577,12,17.01330233396493,0,0,0,3454,2,0,0.10558138765820219,0
24.466709858638904,5,32.06590749066923,0,0,0,2568,0,0,0.07479494803553838,0
43.53423391378952,15,12.06104591941991,0,0,0,1663,1,0,0.10137934447234581,0
7.022075529493218,10,43.59909235773299,0,0,0,2333,1,0,0.0379913333373501,0
14.291422285530766,13,24.962553849905603,0,0,0,3174,4,0,0.1372820944560161,0
16.02704116342185,14,16.699708658410778,0,0,0,3206,0,0,0.0420304234704147,0
31.678775374420518,20,4.0755430206571415,0,0,1,830,0,0,0.20579334676382138,0
9.086400114960536,4,70.63556361153572,1,0,0,710,1,0,0.15843775749987457,0
50.18186990824029,5,33.51755803826037,0,0,0,1268,2,0,0.06184088266655703,0
65.7865618662624,14,67.98247823436176,1,0,1,1862,3,0,0.22942506680795835,0
7.471738121733053,18,22.863028745405387,0,0,1,3489,3,0,0.10108064312296584,0
12.29419383637422,10,6.66227057608339,1,0,0,2302,1,0,0.07784094726454209,0
11.799633736472604,19,15.47914867069219,0,0,0,1679,3,0,0.2309129184560675,0
279.32785646023774,5,4.62114119480233,0,0,0,2034,0,0,0.2769359035530046,0
13.067129713944777,10,40.19836870200908,0,0,0,1291,2,0,0.42516130374153327,0
107.51446989201759,7,33.32850498295623,0,0,0,1548,4,0,0.1263905179159379,0
5.659683686598208,22,6.801628772867495,0,0,0,2964,0,0,0.07020616523312694,0
7.465922752260292,11,18.60994217660721,0,0,0,1288,3,0,0.30073775854516316,0
10.10869018391224,16,37.526390100446065,0,0,0,3577,0,0,0.09003640999166093,0
8.62194492481033,0,6.649068850063356,0,0,0,2679,1,0,0.1213545010160956,0
15.365139365162394,9,14.374307088922196,0,0,0,865,2,0,0.05295489344783672,0
9.887010226757274,13,52.55434491176313,3,0,0,1162,2,0,0.21712836098276458,0
8.852132648892143,6,47.16928514646717,0,1,0,2635,1,0,0.09181503719643068,0
63.97369584629072,17,39.11354478414279,0,0,0,3484,3,0,0.2132202042791868,0
68.2920678211042,8,32.27316266910001,0,0,0,908,0,1,0.19570057338671604,0
51.89884306865532,15,8.759070548657089,0,0,1,971,1,0,0.42507778076566344,0
33.91980138746989,9,37.96326546124982,0,0,0,1468,2,0,0.0402382527847695,0
22.037445304217364,11,16.093894744346844,0,0,0,3474,2,0,0.20509394737255107,0
12.218721312222579,8,56.94916432899274,0,0,0,1305,1,0,0.1277454419656394,0
7.743412603254467,13,52.183130248502444,0,0,0,448,0,0,0.06367740807758344,0
28.87556406681671,1,68.75992115118828,1,0,0,994,1,0,0.1425645925762143,0
6.211296233728272,9,66.1381035394958,1,0,0,357,4,0,0.2110212742648564,0
7.43411150302714,21,16.201281119901395,0,0,0,1928,1,0,0.1754089884068176,0
63.619069238816714,20,27.40133756202743,2,0,1,1445,1,0,0.06114160058440996,0
134.37696764605235,9,34.97669367921746,0,0,0,406,0,0,0.17171911683582639,0
29.76386691448449,1,47.42827077727932,0,0,0,622,2,0,0.032048433736441874,0
60.73117467441125,5,24.48267551582569,1,0,1,1826,3,0,0.42291765599337944,0
15.707710124733415,10,31.299533342319034,0,0,0,3259,0,0,0.1789135413237714,0
5.271557258697938,8,17.791585797331372,1,0,0,2773,1,0,0.13214117337375622,0
37.04641621111222,2,18.314650756476492,0,0,0,3329,1,0,0.11534727068833593,0
35.49136130225508,18,33.09850654115866,0,0,0,1623,0,0,0.269674446663524,0
21.577876504088543,10,22.183723154985515,0,0,1,1414,1,1,0.2717747248067083,0
15.76235562567939,3,5.4813371743758825,0,0,0,2458,5,0,0.4033797196763845,1
52.57341525525659,14,0.45639584900640173,0,1,0,350,1,0,0.09270813143659666,0
7.495231112022799,11,3.709454546710183,0,0,0,2904,1,1,0.389774662245194,0
9.264773578878481,3,69.86649262803684,0,0,0,2622,3,0,0.05432254837533436,0
7.329398798566024,14,36.53698246098717,0,0,0,1952,0,0,0.30838177251536175,0
21.866875611403405,16,27.967171136327767,0,0,0,15,2,0,0.058478645195829196,0
6.767332475212594,17,3.5875320765865,0,0,0,145,2,0,0.18761868977071383,1
10.132598690670209,21,11.66159910993576,0,0,0,11,1,0,0.08812617526211353,0
9.916940315397532,4,0.7885522950408355,0,0,0,1306,0,0,0.34722486872697195,0
15.47756672758988,9,45.75095572818724,1,0,0,3511,2,0,0.009425808462952079,1
4.538631584874679,19,11.177826150763302,0,0,0,1258,3,0,0.2530610504749993,0
21.91573763113231,8,29.97108442481199,0,0,1,1128,2,0,0.13681018722058327,0
69.91663827949003,17,2.8916208814108213,0,0,0,2202,0,0,0.11257467150150903,0
22.99993459700807,11,28.551022805129374,1,0,0,1557,0,0,0.3385406641252179,0
93.81466103406932,7,3.081947045139838,0,0,0,952,3,0,0.2590672162657015,0
76.2485337562898,10,2.1660815337949995,0,0,0,1470,2,1,0.22958924529550384,0
43.716912774840786,3,24.066712493999233,0,0,0,981,0,0,0.37330283444904117,0
21.64308150995304,8,22.082117982053497,1,0,0,950,3,0,0.4436877303810796,0
20.54259197765215,3,2.687269090905591,0,0,0,760,0,0,0.37480253805884167,0
43.111930664408526,17,31.43821845739208,1,0,0,3564,3,0,0.02915273251850695,0
13.576351114709782,13,50.78793218429377,0,0,0,107,2,0,0.09097750318471672,0
3.057138196715686,13,14.678804322353715,0,0,0,1179,1,0,0.18129106243368265,0
32.85171840125507,21,30.288638963948124,0,0,0,1769,1,0,0.08492596592470207,0
6.481366514927879,22,11.171915576074309,0,0,0,3219,2,0,0.10102735015840335,0
7.674159467260632,0,40.01151372491054,0,0,0,143,1,0,0.17851515134979457,0
20.090035542635547,8,23.331440942804804,0,0,1,559,0,1,0.23543835233537283,0
18.262962875680227,5,16.023664996465182,0,0,0,2558,1,0,0.16484140585361456,0
4.893581231798609,17,53.49536897713342,0,0,0,2039,2,0,0.12119845197689992,0
23.70039143224414,10,40.39861876992413,2,0,0,2158,1,0,0.3176044399892087,0
52.78038686751608,6,39.48547146259834,0,0,1,1518,1,0,0.3056382311131326,0
6.499065710564406,23,0.7176472124396867,1,0,0,2027,0,0,0.23906869177596118,0
71.69946822050838,7,82.52202228179776,1,0,0,1454,2,0,0.15752897536376606,0
4.219974877664191,20,8.610320217209283,0,0,1,1347,0,0,0.1575362892699234,0
166.88820287401055,22,28.6812649069482,1,0,0,3630,2,0,0.15152989763065872,1
13.31298093668611,22,15.583831810433635,0,0,0,2438,3,0,0.09815963014747711,0
23.23400635997399,2,52.48493839602613,3,0,0,3381,1,0,0.28332053578203487,0
3.028194076610985,10,4.249119959562909,0,1,0,2687,0,0,0.17256482583980115,0
18.875483930920588,10,22.724663337114258,0,0,1,2618,1,0,0.02753621495911141,0
25.24131604904946,1,40.17488731108022,0,0,0,972,1,0,0.029596302751330218,0
18.427385414829537,14,49.50653110998929,0,0,0,1302,1,0,0.28222623916842837,0
11.43774582134885,14,0.29353184366647334,0,0,0,2970,0,0,0.3334697017147276,0
7.794633479629413,4,43.40916099676439,0,0,0,3537,1,1,0.15378406320131904,0
62.2106756671251,19,21.023753060425147,0,0,0,2851,5,0,0.2501655736723382,0
20.713944793768345,7,14.148773504690746,0,1,0,772,2,0,0.42882282081952766,0
93.76131740176865,15,7.257512510187139,0,0,0,692,1,0,0.11727151807557663,0
11.864107255427923,11,6.115952197583867,0,0,0,2677,0,0,0.40918788899618763,0
13.003327765012374,13,21.0107718332072,0,0,0,1858,2,0,0.09888424878903403,0
45.40372928867721,20,29.997326204976126,2,0,0,2669,2,0,0.13700176270152875,0
3.9630940184876238,12,5.058197413470149,1,0,0,3164,0,1,0.2582018227071506,0
5.968744715272126,8,1.0530630640510665,0,1,0,1334,0,0,0.3862835513581788,0
60.18872072290488,6,50.14080400944136,0,1,0,3380,0,0,0.3561959994194052,0
6.221842413054728,16,2.124017736070508,0,0,0,2628,0,0,0.21526948205257754,0
3.2574640200707248,1,34.16364806453137,0,0,0,1693,0,0,0.16316804332768872,0
130.1291199707979,7,22.01037478031587,2,0,0,906,1,0,0.31865716609015043,0
4.983748666410311,12,51.85016844904789,0,0,0,608,1,0,0.29438347215904126,0
24.14601601889571,7,12.21755172595973,0,0,0,207,3,0,0.025839711184326947,0
21.52220499686562,17,12.44719897545222,1,0,0,2818,0,0,0.3417888134395124,0
1.2084900446844982,12,4.923538663557113,1,0,0,607,1,0,0.18916749182577336,0
15.374080035795657,22,6.593886943495682,1,0,0,3429,2,0,0.2877979661201416,0
31.450448679362662,7,79.27268663882714,0,0,0,238,1,0,0.056238483896073985,0
28.625827836792897,15,7.2934127220493465,0,0,0,793,2,0,0.1542026720443883,0
49.57668604455862,19,8.709268855564169,0,0,0,21,2,0,0.26192766888999314,0
13.633209416629596,2,3.09356143284832,0,0,0,1194,2,0,0.04315892221106936,0
40.95625074894609,14,7.682428901074345,0,0,0,587,0,0,0.28666878151860237,0
10.081186176096063,9,59.333215605906574,0,0,0,31,0,0,0.10427926286229217,0
4.901457371190824,17,11.316220473794834,1,0,0,1266,2,0,0.2621893848432495,0
5.4863962779849755,18,15.759390397645717,0,0,0,1704,1,1,0.10637789805549018,0
4.654756243004044,23,28.53911900020671,0,0,0,2499,2,0,0.2492183077859708,0
55.12404271440773,1,69.31650481227783,0,0,0,3407,2,0,0.05559336284050955,0
4.416848757120017,20,16.329830851478235,0,0,0,1518,1,0,0.18483807090073004,0
26.41782153770391,9,30.474285037146185,2,0,0,3280,0,0,0.16022046927981032,0
15.395508421359386,15,23.8434766060616,0,0,0,3588,1,0,0.1430028510823075,0
18.12607349957054,7,0.854871372325718,0,1,0,464,2,0,0.27860863217926096,0
78.53994078477643,6,2.3022602587000396,0,0,0,699,2,0,0.01278844151666359,0
12.956176610602173,3,1.8237721617775389,0,0,0,588,1,1,0.21399998665492184,0
37.02530365792548,8,14.006901726012266,0,0,0,2997,0,0,0.030414844401088867,0
20.854366512556638,1,4.8283559544440475,0,0,0,95,1,0,0.22857133643100497,0
17.252914649060695,15,5.958241973910034,0,0,1,1802,1,0,0.37254997635076514,0
200.33062454836167,6,59.260207248957514,0,0,0,1323,0,0,0.61501876665305,0
4.752440398815863,22,25.368103192160635,1,0,0,1153,0,0,0.1056209125503023,0
72.90314908723865,14,11.360396509401227,0,0,0,1281,0,0,0.13703666520200966,0
38.72194778430876,22,55.02738066841312,1,0,0,3007,1,0,0.18423862524020365,0
12.434501716066919,22,48.74171355287374,0,0,1,2684,0,0,0.024943339516585422,0
102.44422636311889,4,16.718840921375865,0,0,1,913,1,0,0.0977642678820351,0
3.1641671829187032,0,67.4845993165525,0,0,0,1413,2,0,0.039411808506541884,0
11.920186919745145,19,44.020459420961664,0,0,0,3142,0,0,0.1586543635784284,0
5.998550134221336,4,15.185394718607807,0,0,0,1943,0,0,0.1521360956204127,0
30.3283665663617,12,22.121226470859533,1,0,0,2608,2,0,0.25505390476614836,0
6.5991173075823895,19,43.260788559159955,0,1,0,2822,1,0,0.26157887661747486,0
30.971392218151532,12,73.69734325719546,0,0,0,1505,2,0,0.27020997252288104,0
16.669214651720477,22,1.333345239854843,2,0,0,2727,1,0,0.11637178038439132,0
12.43662884407183,17,59.147146063268984,0,0,0,149,0,0,0.18564582131605922,0
29.62584866702934,1,31.148550073646614,0,0,0,3580,1,0,0.22838033266864524,0
15.354036076664123,17,16.116403498698585,0,0,0,774,2,0,0.062349141317176365,0
6.762314120150717,9,8.977707415636436,1,0,0,789,0,1,0.4094294830341808,0
330.7533692483122,2,11.90531855213923,0,0,0,3317,0,0,0.14471126102653153,1
12.339837094486493,20,61.85811357425311,0,0,0,2370,2,0,0.09318830391680193,0
2.1866942309984774,9,63.054124595410485,1,0,0,272,0,0,0.3730493797066336,0
8.652958713641642,8,25.720434038616474,0,0,0,2318,1,0,0.08013038805715123,0
5.65603610254986,2,8.20109060851841,0,0,0,2237,2,0,0.24558692274416194,0
45.885337245414654,21,15.099957038502623,0,0,0,1021,1,0,0.2685200032017194,0
27.70610149712444,5,45.56580369207871,2,0,0,1425,1,0,0.17486617862165604,0
29.9255551242621,10,19.488807524271465,1,0,0,1546,4,1,0.09277704366968324,0
13.873458219774434,5,17.349007225670324,0,0,0,3478,0,0,0.14255757864885388,0
15.190188909109345,4,41.16393309356223,0,0,0,3535,1,1,0.21332157684770217,0
13.860857997015625,13,7.525277439786997,0,0,0,1103,1,0,0.08706866513291862,0
18.519177482958625,1,47.88338760903047,0,0,0,3067,1,0,0.24623827846867238,0
46.30886610761221,0,33.66160743428812,1,0,0,482,2,0,0.13615551260931671,0
28.108595310566077,4,13.273091884302534,0,0,0,471,1,0,0.07679511903046529,0
33.11918857337809,7,40.99424107800185,0,0,0,2076,1,0,0.09501873124541901,0
33.10084822703897,9,3.144269761406159,1,0,0,1292,3,0,0.2343806434525404,0
48.639815154918146,20,31.103771036432427,1,1,1,2637,1,0,0.1887906429208647,0
26.79325137767065,18,21.550633241659018,0,0,0,1823,2,0,0.2041960304372428,0
28.756046917099816,2,36.713459837504544,0,0,0,1265,2,0,0.15026820508003652,0
65.94402269675689,17,33.54453889049873,0,0,0,53,0,0,0.22081319906800306,0
10.328985632085827,6,26.352705993235652,0,0,0,2056,0,0,0.329560149759947,0
8.535700443290956,12,0.8826005957433427,0,0,0,1119,1,0,0.13797262769649252,0
6.135419173778771,13,0.7705895616966814,1,0,0,2732,1,0,0.2521531091815876,0
24.11694157920244,17,11.314396105440672,1,0,0,3458,0,0,0.18922441076512478,0
3.146427740815421,21,25.823664494333798,0,0,1,1071,2,0,0.11669308720037598,0
31.885587208891618,11,14.95496310073597,0,0,0,1652,2,0,0.2534835312991381,0
18.007834361287237,7,42.653134465744955,0,0,0,2888,0,0,0.27291927786096765,0
62.46708011521489,23,38.97448623504364,1,0,1,823,1,0,0.149059056667773,0
10.258254407380564,17,12.357998758280067,0,1,0,2744,1,0,0.184842137151932,0
16.39016917561361,5,33.07475889713586,0,0,0,2496,1,1,0.37558063876331116,0
